"","region","uid","wtp_new","wtp_second","wtp_bio","wtp_recycle","wtp_workers","female","age","people_living","education","income","i_clothes_fashion","i_clothes_versatile","i_clothes_need","i_clothes_size","i_clothes_fit","i_clothes_easy","i_clothes_quality","i_clothes_cheap","i_clothes_value","i_clothes_know","i_clothes_prestigious","i_clothes_environment","second_stuff_dummy","bio_item_dummy","second_clothes_dummy","bio_clothes_dummy","second_precovid","second_covid","second_postcovid","bio_postcovid","bioc_covid","bio_precovid","no_second_app","no_second_quality","no_second_shop","no_second_environment","no_second_clean","no_second_size","no_second_fashion","bio_eco","bio_vintage","bio_quality","bio_pollution","bio_peer","no_bio_app","no_bio_expensive","no_bio_shop","no_bio_environment","no_bio_rare","no_bio_style","no_bio_fashion","no_bio_quality","poll_chemical_synt","poll_chemical_nat","poll_dye","poll_water","poll_biodegradable","pro_recycle","pro_label","pro_brown_firms","pro_packaging","pro_pub_transport","pro_pack_reuse","pro_donation","pro_reuse","pro_second_clothes","pro_label_clothes","pro_temp_clothes","pro_quality_clothes","pro_bio1_clothes","pro_bio2_clothes","wtp_cert_quality","wtp_cert_bio","wtp_cert_recycle","wtp_cert_workers","wtp_cert_workers_env","sustainable_sector","sustainable_phases","second_eco","second_vintage","second_quality","second_endlife","second_pollution","second_peer","sustainable_fashion_item1","sustainable_fashion_item2","sustainable_fashion_item3","sustainable_fashion_item4","location","status","population_2023","km2","pop_density_p_km2","HDI_2022","capital","political_party","political_wing","president_2024","n_comunes","n_provinces"
"365","Toscana","c88233d0-f99d-45f5-8d52-f916545282b0",10,6,10,9,10,"Male",21,4,"Secondary school","30000€-45000€","Slightly","Moderately","Moderately","Moderately","Important","Moderately","Moderately","Moderately","Important","Moderately","Moderately","Important","Yes","Yes","Yes","Yes","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","Rarely","","","","","","","","Moderately","Moderately","Important","Moderately","Slightly","","","","","","","","","Disagree","Undecided","Undecided","Agree","Undecided","Rarely","Sometimes","Sometimes","Sometimes","Often","Rarely","Rarely","Rarely","Sometimes","Sometimes","Sometimes","Rarely","Sometimes","Sometimes","Pay enough","Little amount","Pay enough","Pay enough","Pay enough","Economy","Delivery","Slightly","Moderately","Moderately","Important","Moderately","Slightly",4,5,6,5,"centre","Ordinary","3698000","22,987 ","160","0.907","Florence","Democratic Party","left","Eugenio Giani","273","10"
"366","Toscana","32774ab7-7934-4a54-9ea4-8e63d6e57f87",10,2,15,10,15,"Male",23,4,"Secondary school","30000€-45000€","Moderately","Slightly","Important","Important","Important","Important","Important","Moderately","Important","Not at all","Not at all","Moderately","No","Yes","No","Yes","","","","Rarely","Rarely","Sometimes","Slightly","Moderately","Slightly","Important","Moderately","Important","Important","Slightly","Slightly","Moderately","Slightly","Moderately","","","","","","","","","Undecided","Disagree","Undecided","Disagree","Disagree","Sometimes","Often","Rarely","Sometimes","Sometimes","Rarely","Rarely","Sometimes","Rarely","Rarely","Sometimes","Rarely","Rarely","Rarely","Little amount","Pay enough","Pay enough","Little amount","Little amount","Environment","Design","","","","","","",3,5,4,4,"centre","Ordinary","3698000","22,987 ","160","0.907","Florence","Democratic Party","left","Eugenio Giani","273","10"
"367","Toscana","028b4d8b-6c99-4b91-8a99-77e2f7290bf9",10,4,12,12,12,"Female",27,4,"Postsecondary education","0-15000€","Moderately","Very important","Very important","Very important","Very important","Important","Important","Important","Very important","Slightly","Slightly","Moderately","Yes","Yes","Yes","Yes","Often","Never","Sometimes","Sometimes","Never","Sometimes","","","","","","","","Important","Important","Important","Slightly","Not at all","","","","","","","","","Undecided","Disagree","Disagree","Agree","Agree","Always","Always","Often","Often","Often","Always","Rarely","Always","Often","Often","Never","Always","Sometimes","Rarely","Pay enough","Pay enough","Pay enough","Pay enough","Pay enough","Environment","Production","Very important","Important","Very important","Moderately","Moderately","Not at all",9,1,7,7,"centre","Ordinary","3698000","22,987 ","160","0.907","Florence","Democratic Party","left","Eugenio Giani","273","10"
"368","Toscana","aedda9bb-e108-4cc4-892e-e7035cd477a2",10,3,12,12,15,"Female",19,4,"Middle school","0-15000€","Slightly","Moderately","Very important","Important","Slightly","Slightly","Moderately","Important","Moderately","Slightly","Slightly","Important","Yes","Yes","No","Yes","","","","Never","Never","Sometimes","Moderately","Slightly","Very important","Slightly","Not at all","Not at all","Not at all","Important","Slightly","Moderately","Moderately","Not at all","","","","","","","","","Disagree","Strongly disagree","Strongly agree","Strongly agree","Undecided","Always","Often","Often","Often","Rarely","Sometimes","Never","Often","Never","Sometimes","Never","Sometimes","Sometimes","Rarely","Pay enough","Pay enough","Pay enough","Pay enough","Pay enough","Environment","All items","","","","","","",8,7,6,9,"centre","Ordinary","3698000","22,987 ","160","0.907","Florence","Democratic Party","left","Eugenio Giani","273","10"
"369","Toscana","30925d8d-79cb-419d-bf3b-15321ad00bac",6,2,10,5,10,"Male",22,7,"Secondary school","60000€-75000€","Not at all","Important","Important","Important","Important","Important","Very important","Moderately","Important","Not at all","Not at all","Important","Yes","Yes","No","Yes","","","","Sometimes","Sometimes","Sometimes","Slightly","Very important","Moderately","Important","Very important","Important","Not at all","Moderately","Not at all","Important","Important","Slightly","","","","","","","","","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Always","Always","Often","Often","Rarely","Sometimes","Sometimes","Sometimes","Rarely","Always","Often","Sometimes","Often","Often","Large amount","Large amount","Large amount","Large amount","Large amount","All items","Production","","","","","","",3,8,6,9,"centre","Ordinary","3698000","22,987 ","160","0.907","Florence","Democratic Party","left","Eugenio Giani","273","10"
"370","Toscana","a894b243-98b5-4d82-bcd5-4cef54ea453f",10,5,15,15,15,"Female",23,4,"Postsecondary education","30000€-45000€","Slightly","Important","Important","Important","Very important","Important","Important","Important","Very important","Not at all","Not at all","Very important","Yes","Yes","Yes","Yes","Rarely","Never","Rarely","Often","Rarely","Often","","","","","","","","Slightly","Slightly","Important","Very important","Not at all","","","","","","","","","Agree","Undecided","Strongly agree","Strongly agree","Strongly agree","Always","Often","Sometimes","Often","Always","Often","Sometimes","Often","Rarely","Often","Often","Often","Often","Often","Pay enough","Pay enough","Pay enough","Pay enough","Large amount","All items","All items","Moderately","Moderately","Important","Important","Important","Not at all",8,8,8,9,"centre","Ordinary","3698000","22,987 ","160","0.907","Florence","Democratic Party","left","Eugenio Giani","273","10"
"371","Toscana","dfb68339-2ed6-498e-8bd0-faf64899455d",5,3,5,5,8,"Male",30,3,"Secondary school","15000€-30000€","Moderately","Important","Very important","Very important","Important","Moderately","Very important","Very important","Very important","Moderately","Slightly","Slightly","Yes","Yes","No","Yes","","","","Rarely","Rarely","Often","Very important","Slightly","Important","Slightly","Not at all","Not at all","Not at all","Very important","Moderately","Very important","Slightly","Slightly","","","","","","","","","Strongly agree","Undecided","Strongly agree","Strongly agree","Agree","Always","Never","Never","Never","Never","Sometimes","Never","Always","Never","Never","Never","Never","Always","Rarely","Large amount","Nothing","Nothing","Nothing","Nothing","Environment","After-sale","","","","","","",9,7,6,7,"centre","Ordinary","3698000","22,987 ","160","0.907","Florence","Democratic Party","left","Eugenio Giani","273","10"
"372","Toscana","4880a528-eb41-48ca-bb5e-3de00809e3d4",5,3,7,7,7,"Male",22,4,"Postsecondary education","0-15000€","Slightly","Moderately","Moderately","Moderately","Moderately","Slightly","Moderately","Moderately","Important","Not at all","Not at all","Moderately","Yes","No","Yes","Yes","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","","","","","","","","Important","Slightly","Important","Important","Not at all","","","","","","","","","Agree","Disagree","Undecided","Undecided","Agree","Often","Sometimes","Sometimes","Often","Sometimes","Often","Rarely","Often","Sometimes","Sometimes","Sometimes","Often","Sometimes","Sometimes","Little amount","Little amount","Little amount","Little amount","Little amount","Environment","Production","Moderately","Moderately","Moderately","Slightly","Important","Not at all",9,1,9,5,"centre","Ordinary","3698000","22,987 ","160","0.907","Florence","Democratic Party","left","Eugenio Giani","273","10"
"373","Trentino Alto Adige","af9bf9d0-9735-4698-9369-769ef99ab7f2",5,4,6,4,5,"Female",19,4,"Secondary school","Preferisco non rispondere","Moderately","Important","Very important","Important","Important","Moderately","Important","Very important","Very important","Slightly","Slightly","Slightly","Yes","No","Yes","Yes","Sometimes","Never","Never","Never","Never","Rarely","","","","","","","","Very important","Moderately","Very important","Slightly","Not at all","","","","","","","","","Undecided","Disagree","Strongly agree","Strongly agree","Undecided","Often","Sometimes","Sometimes","Rarely","Often","Rarely","Rarely","Often","Rarely","Rarely","Rarely","Often","Rarely","Rarely","Pay enough","Pay enough","Pay enough","Pay enough","Large amount","Environment","Production","Very important","Moderately","Very important","Very important","Slightly","Slightly",7,3,1,7,"north-east","Autonomous","1111000","13,606 ","79","0.915","Trento","League","right","Maurizio Fugatti","282","2"
"374","Trentino Alto Adige","7b3db0e1-dced-4f8d-bbc2-b9d6c80d06f1",1,2,2,3,6,"Male",26,3,"Postsecondary education","0-15000€","Slightly","Slightly","Slightly","Slightly","Slightly","Slightly","Slightly","Slightly","Slightly","Slightly","Slightly","Slightly","Yes","Yes","Yes","Yes","Sometimes","Sometimes","Sometimes","Rarely","Sometimes","Rarely","","","","","","","","Slightly","Slightly","Slightly","Slightly","Slightly","","","","","","","","","Disagree","Disagree","Disagree","Disagree","Disagree","Rarely","Rarely","Rarely","Rarely","Rarely","Rarely","Rarely","Rarely","Rarely","Rarely","Rarely","Rarely","Rarely","Rarely","Little amount","Little amount","Little amount","Little amount","Little amount","All items","Design","Slightly","Slightly","Slightly","Slightly","Slightly","Slightly",3,3,3,3,"north-east","Autonomous","1111000","13,606 ","79","0.915","Trento","League","right","Maurizio Fugatti","282","2"
"375","Trentino Alto Adige","ff774cef-750d-447e-ad15-4083022d7374",9,2,12,12,14,"Male",49,3,"Postsecondary education","30000€-45000€","Moderately","Very important","Very important","Important","Very important","Important","Very important","Moderately","Very important","Moderately","Moderately","Moderately","Yes","Yes","No","Yes","","","","Always","Always","Always","Moderately","Important","Very important","Important","Important","Moderately","Important","Important","Very important","Important","Important","Important","","","","","","","","","Undecided","Undecided","Disagree","Undecided","Strongly agree","Often","Often","Often","Sometimes","Often","Always","Often","Often","Never","Often","Often","Often","Always","Often","Pay enough","Large amount","Large amount","Pay enough","Pay enough","All items","All items","","","","","","",4,7,5,6,"north-east","Autonomous","1111000","13,606 ","79","0.915","Trento","League","right","Maurizio Fugatti","282","2"
"376","Trentino Alto Adige","af34e47c-86f6-4a39-81eb-248d8d5a6a27",30,25,50,48,35,"Male",69,5,"Postsecondary education","75000€-100000€","Moderately","Moderately","Moderately","Moderately","Moderately","Moderately","Moderately","Moderately","Moderately","Moderately","Moderately","Moderately","Yes","Yes","No","Yes","","","","Sometimes","Sometimes","Sometimes","Important","Slightly","Important","Moderately","Moderately","Slightly","Slightly","Important","Important","Important","Very important","Important","","","","","","","","","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Always","Always","Rarely","Rarely","Never","Always","Rarely","Always","Never","Often","Often","Often","Always","Often","Large amount","Large amount","Large amount","Large amount","Large amount","Environment","Production","","","","","","",3,10,4,10,"north-east","Autonomous","1111000","13,606 ","79","0.915","Trento","League","right","Maurizio Fugatti","282","2"
"377","Trentino Alto Adige","d1a66556-6642-48d9-98ba-3d61de37459a",15,5,15,15,15,"Male",49,3,"Postsecondary education","30000€-45000€","Slightly","Important","Important","Important","Very important","Important","Important","Important","Important","Moderately","Moderately","Important","Yes","Yes","No","Yes","","","","Sometimes","Often","Sometimes","Moderately","Important","Moderately","Important","Important","Important","Important","Important","Important","Moderately","Important","Important","","","","","","","","","Agree","Undecided","Agree","Agree","Agree","Sometimes","Often","Often","Sometimes","Often","Sometimes","Sometimes","Often","Rarely","Often","Often","Sometimes","Always","Often","Little amount","Pay enough","Pay enough","Pay enough","Pay enough","Environment","All items","","","","","","",8,7,2,6,"north-east","Autonomous","1111000","13,606 ","79","0.915","Trento","League","right","Maurizio Fugatti","282","2"
"378","Umbria","f8eff101-765e-4758-9a88-c79bc1657fd7",10,8,10,9,10,"Female",34,3,"Secondary school","15000€-30000€","Moderately","Important","Important","Very important","Important","Very important","Very important","Very important","Very important","Slightly","Slightly","Moderately","Yes","Yes","Yes","Yes","Sometimes","Sometimes","Sometimes","Never","Never","Rarely","","","","","","","","Very important","Important","Important","Important","Not at all","","","","","","","","","Agree","Strongly disagree","Disagree","Undecided","Undecided","Always","Sometimes","Sometimes","Often","Rarely","Sometimes","Rarely","Often","Sometimes","Sometimes","Rarely","Sometimes","Sometimes","Sometimes","Little amount","Little amount","Little amount","Pay enough","Pay enough","Environment","Production","Moderately","Slightly","Important","Moderately","Moderately","Slightly",8,8,7,8,"centre","Ordinary","930000","8,464 ","102","0.897","Perugia","League","right","Donatella Tesei","92","2"
